Ticker,AAPL,ABBV,ABT,ACN,ADBE,ADI,ADP,AMAT,AMD,AMGN,AMT,AMZN,APD,AVGO,AXP,BA,BAC,BDX,BKNG,BLK,BMY,BRK-B,C,CAT,CB,CI,CMCSA,CME,COP,COST,CRM,CSCO,CSX,CVS,CVX,DE,DHR,DIS,DUK,EOG,ETN,GE,GILD,GOOG,GOOGL,GS,HD,HON,IBM,INTC,INTU,ISRG,ITW,JNJ,JPM,KO,LIN,LLY,LOW,MA,MCD,MDLZ,META,MMC,MO,MRK,MS,MSFT,NEE,NFLX,NOW,NVDA,ORCL,PEP,PFE,PG,PGR,PLD,PM,QCOM,RTX,SBUX,SO,SPGI,SYK,T,TJX,TMO,TMUS,TSLA,TXN,UNH,UPS,V,VRTX,VZ,WFC,WMT,XOM,ZTS,^OEX
BRK-B,0.00012341986934195145,5.1842456725468754e-05,8.801330236864098e-05,0.0001221069590524749,0.0001295895232818336,0.00011808290019011087,0.00010294700855427102,0.00015843840807083578,0.0001698843028995081,5.151423482194055e-05,9.458596653150775e-05,0.00014404468035397812,9.53060861587609e-05,0.00012321079653863595,0.00013654553310697606,0.00012115845429214756,0.00012905219795822636,7.521208019551238e-05,0.00011783605143763802,0.0001411491094208167,4.086836753170136e-05,0.00013018848828225135,0.00013248999814244672,0.00012177422796954856,9.35219103305707e-05,7.033629602467534e-05,9.441222244086849e-05,5.5474449712218715e-05,0.00010807277979874832,9.128066901603615e-05,0.00012634649069433643,8.683329684797255e-05,9.896760032618057e-05,7.833616847967469e-05,9.251592091777841e-05,0.0001064474792963427,0.00011077428394492448,0.0001227810410968264,6.490127712063064e-05,0.00010904794330848262,0.00011351353558950678,0.00011614298503182931,6.240605602939686e-05,0.00013019030867210922,0.0001303260790244348,0.00011658548118945153,0.0001041018225515666,9.390551884300261e-05,7.167184558411367e-05,0.00012067602807076028,0.00015045141617234603,0.00012717739424745276,0.00010950974361137935,4.826162734858826e-05,0.0001196150465545296,6.296881404370481e-05,0.00010335756075533295,6.503304216278403e-05,0.0001065877966042812,0.00011177105088200565,6.011893935301758e-05,6.819770337956355e-05,0.0001501882219733627,0.0001027621936126972,5.68142580830391e-05,4.574968030935242e-05,0.00012426130361650213,0.00011255816231063202,9.42049484204069e-05,0.0001383723184575149,0.00012932316603143256,0.00018291198156506798,8.85857226269646e-05,5.727129987185889e-05,7.130043209943693e-05,5.630120602460501e-05,8.996587301436972e-05,0.0001219237465987847,6.212727879270674e-05,0.00012530501384715395,8.98347591490164e-05,0.0001063165761078932,6.748122409568882e-05,0.0001112377137282784,0.0001005846690015273,6.449495104111046e-05,8.350885648646672e-05,0.00010184602187258655,6.708604192639401e-05,0.00014674896744230943,0.00010620386176704303,5.9935439263294055e-05,0.00010066417003361003,9.766276194579385e-05,6.82378489677976e-05,5.2642757883643405e-05,0.00013005816111173605,5.510369376706744e-05,9.389354023780491e-05,0.00010647201365840845,0.00010631081134539505
C,0.0001411470969257921,5.856233693575708e-05,0.00011953528472529868,0.00015521107206107587,0.00017276463485992193,0.00018596954589968296,0.00011807462743394854,0.00022785023387975032,0.0002519304221796467,5.28485749414194e-05,0.0001352312373615358,0.00018739347489355102,0.00012974665712285388,0.00016299412460357541,0.00021208951963528152,0.00019583354621596096,0.0002679840299832693,8.603009892175711e-05,0.0001637253376638102,0.00021449827855141035,5.2741719355936386e-05,0.00013248999814244672,0.0003377727286091232,0.00018738750061083372,9.890949973970429e-05,8.121262814018378e-05,0.00013400793216014728,6.052541535696562e-05,0.0001733394971007925,0.00010028323916466153,0.00018261141562733968,0.0001135609702181618,0.0001468192050435939,0.00010780813414680256,0.0001413090641719545,0.00015003005285034953,0.00015692203452151207,0.00019300473457548145,6.275130267037308e-05,0.00018097984387428745,0.00015021166131568543,0.000172649111780476,6.992459651684277e-05,0.00015402267768812756,0.00015447868609340734,0.0002157729258608311,0.0001426928927358742,0.00012373527686589155,9.762458185550051e-05,0.00017978967743990885,0.00021072864282373302,0.00016177793106944365,0.00015457848863894178,4.041771392522184e-05,0.0002124049818002302,6.420357737587676e-05,0.00012857394739490687,2.988212589016639e-05,0.00015053225352972297,0.0001472418219337755,6.705809294875646e-05,6.784851250742703e-05,0.00021135881009660176,0.00010455325774747197,7.164100258946536e-05,3.848856187100041e-05,0.00023969015805390693,0.00013067310699378415,0.00010944249601959782,0.00019332183161456138,0.00018295634788566983,0.00026533546478894627,0.00011031829891379452,4.774742100367182e-05,6.883386357385127e-05,4.977654881466188e-05,8.337840471520846e-05,0.0001641363252515468,8.430255689410664e-05,0.00020901371922063343,0.00010334280996400041,0.00014621726552267042,7.036583583189515e-05,0.00014382584304418902,0.00012212152864296734,0.00010951525312227181,0.00012060449228393683,0.000149091483282708,7.532589386477716e-05,0.0002387532939881136,0.00015374184103290683,6.214802148017041e-05,0.0001501634851756279,0.00013322692273708134,8.196708633063814e-05,8.037958103729804e-05,0.0002580091043580132,3.752573577995748e-05,0.00014031237831488787,0.00013346702607420732,0.00013963656053244018
CAT,0.00012973450874119644,5.3181691166984246e-05,7.872628995310725e-05,0.00014864608240049338,0.00013954188370878445,0.00017600826719209797,0.00011354974673340022,0.00022492407930866032,0.0002173447653372324,6.013525740821747e-05,0.00010046431697820995,0.0001442789191957804,0.00014096254049480306,0.00018240696473582882,0.00018640560141572405,0.00018140858451118884,0.00018775368811469747,7.568942745541529e-05,0.00017367985612477046,0.0001863293367626275,4.1026483325918686e-05,0.00012177422796954856,0.00018738750061083372,0.00036194792314277413,0.00010336064878747352,8.06510704061858e-05,0.00010682053552280481,4.7922474724599915e-05,0.00021942861691862773,0.00010158037103983793,0.00014524426242304217,0.00010866843237185914,0.00014610470009154063,7.597064640745165e-05,0.00018090297802483826,0.0002455990548463785,0.00012157125001075745,0.00015797589969867892,5.635478389584571e-05,0.00022806176836469711,0.00019447050340139837,0.0001758555954998843,7.076901067817959e-05,0.00011851269572747786,0.00011884656465545051,0.0001778908295516177,0.00012954760362413544,0.00013846515275582532,9.703728536412634e-05,0.00014258635739479986,0.00016150315566764716,0.00015496106496889033,0.00015058784766723977,3.146189974027508e-05,0.00015465693759199737,5.9769700361764144e-05,0.00012354166315499345,5.433387367943324e-05,0.0001424331585639425,0.00013549429447555478,5.942409217116988e-05,5.6027220820585e-05,0.00011290884780241891,8.323700992223258e-05,8.36891851825534e-05,3.579612282410904e-05,0.00019853439055640129,0.00010880785772789353,9.501988790121985e-05,0.00015185344160615323,0.00016624800055634634,0.00024128743861583297,0.00011475180294955602,4.423035366342164e-05,6.0338860352250005e-05,3.6086730444665345e-05,8.268739963291772e-05,0.00014996254268487744,8.1680088431029e-05,0.0001860987980553337,0.00011255944746260719,0.00012222249443730448,5.4049017420973833e-05,0.00012322313945779638,9.815379596259681e-05,6.55107754695573e-05,0.00011611133115535937,0.00010767151093390561,6.03198400972079e-05,0.0001981747519857802,0.00015795195577469944,4.386013148700806e-05,0.00013181744690864066,0.00012054167413656277,7.10572202821625e-05,5.055204816498871e-05,0.0001732161098770619,4.679579898734836e-05,0.00018345291159921402,0.00010751578753979408,0.0001244580804068182
CB,7.941805485234336e-05,6.456703283051826e-05,7.404739183917563e-05,8.39509128709585e-05,7.901886967277776e-05,6.59440081907252e-05,8.187587440937832e-05,8.664017879036599e-05,7.243149501250524e-05,5.063040003888687e-05,5.868050747634607e-05,6.781370052076849e-05,8.482618833006125e-05,7.149625712893977e-05,0.00010074011027414538,9.261512904778782e-05,0.00010363927270918671,6.598893653319388e-05,8.867883892994416e-05,9.125403829336672e-05,4.96508820855334e-05,9.35219103305707e-05,9.890949973970429e-05,0.00010336064878747352,0.00017042128338954667,8.428221397392327e-05,7.269235509350025e-05,6.0280855510923685e-05,0.00010829626617972896,6.16263942716153e-05,7.79766267328458e-05,6.511581364523429e-05,6.747213469469986e-05,8.73995110253577e-05,8.487746293644781e-05,9.40386420098967e-05,7.174958205730389e-05,7.194080606482934e-05,5.428701371286995e-05,0.00010314245782212474,9.085813245363876e-05,9.566093671860569e-05,6.650879339599417e-05,6.35007563548383e-05,6.449508642084408e-05,9.473015796931989e-05,6.460011037166816e-05,7.970312587417554e-05,6.047178912068435e-05,6.919320538167468e-05,8.168439944449908e-05,8.071540419937706e-05,8.24671018017298e-05,4.4203488866650764e-05,0.00010429366800384159,5.6440743974943075e-05,8.864048626018082e-05,5.701334989896294e-05,6.190414782582214e-05,8.786039670795512e-05,6.127561294165438e-05,5.373351319989593e-05,6.446292223541051e-05,9.562803367657905e-05,5.2007442289802885e-05,5.382261768895694e-05,9.493469369227922e-05,6.300104589037732e-05,6.94562707700814e-05,5.804142551507214e-05,7.851897174998709e-05,8.588677083807497e-05,6.416793680541139e-05,5.1434433436680924e-05,6.455701172179228e-05,4.2164291850286795e-05,0.00011769120157136157,8.483638001859831e-05,5.679644526100147e-05,8.232238050387605e-05,9.008379109457304e-05,7.374305723749311e-05,5.154974015832185e-05,6.884289471624023e-05,6.216177668111438e-05,5.956096894261587e-05,7.052017318594242e-05,6.25791894020082e-05,6.058215259188931e-05,7.393184393617346e-05,5.064525462948309e-05,6.622032986063933e-05,7.088617306592597e-05,8.621403249052776e-05,6.971886527923541e-05,4.213772637861306e-05,0.00011815657397347479,3.4286254937524585e-05,8.713066457116968e-05,6.232431627654809e-05,7.208256573876117e-05
CI,6.983233594608678e-05,7.297357324269419e-05,6.551731588763208e-05,6.312365467214909e-05,7.075535519023907e-05,6.782819908718229e-05,8.756038241289333e-05,8.498913216497735e-05,8.128420853878817e-05,6.290192133954489e-05,6.47211347255389e-05,6.268406195614346e-05,9.83674525609419e-05,8.854683981564288e-05,7.952143837491555e-05,8.181413717548336e-05,8.590672471539802e-05,8.304986758775816e-05,6.400726200602886e-05,6.88915244895713e-05,6.778021572414355e-05,7.033629602467534e-05,8.121262814018378e-05,8.06510704061858e-05,8.428221397392327e-05,0.00031210605501885886,5.4745529174102214e-05,5.329087477255354e-05,0.0001050556838470593,7.743182152221454e-05,5.3958878307938776e-05,7.348275693131184e-05,6.514796164255402e-05,0.00014517862930749995,7.940391274792619e-05,7.628270305476336e-05,7.822490355526121e-05,5.336611107173737e-05,6.519719125640712e-05,9.359632770116201e-05,8.102798157600439e-05,6.61391395847527e-05,7.143712138939719e-05,4.777140168241062e-05,4.9428618205649705e-05,7.187571696939047e-05,6.91474125026053e-05,8.124202951471189e-05,5.8048741958271064e-05,6.09037211211714e-05,7.804253626984386e-05,7.995471792573565e-05,6.999007127642218e-05,5.2782150299073836e-05,8.381167118627725e-05,6.137435515043644e-05,7.851786358992613e-05,8.450750870068366e-05,6.202230530052283e-05,6.809335926409165e-05,6.592807793751555e-05,6.646898765040176e-05,5.1266765457213124e-05,8.460695893689127e-05,6.55410580988589e-05,7.197501663825963e-05,7.694482262568273e-05,5.892425802937026e-05,7.197406788791809e-05,3.475349484128495e-05,7.154506746756653e-05,6.702952161568908e-05,7.987259782044097e-05,6.851012353761787e-05,6.568902825229193e-05,6.0460993955729314e-05,8.913868901961602e-05,8.579338688160807e-05,7.196600855217573e-05,7.415596090112981e-05,7.630780560830141e-05,7.982590664410292e-05,6.248610466030544e-05,7.254617586201688e-05,7.627030450962589e-05,4.8311552000409566e-05,6.794192264129134e-05,6.952090767636956e-05,7.978729129439189e-05,8.78914479573423e-05,5.897746177246066e-05,0.0001398764279973024,5.807385318962749e-05,6.925576783237041e-05,8.86331346510169e-05,5.0047194692931194e-05,9.509091413535126e-05,4.800998031058943e-05,7.859034123877598e-05,8.139642530947662e-05,6.911435015032268e-05
CMCSA,0.0001311619189772563,5.4788135933116466e-05,0.00010437013283202043,0.0001257791051055266,0.00015979078247534582,0.00014237666153158054,0.0001042455758207769,0.00018300872649364554,0.00019671423150715818,8.45245359092632e-05,9.38068111004668e-05,0.0001693724139154216,8.895474524215284e-05,0.00014414210642917297,0.00012653022259676903,0.00012180438875426499,0.0001278826027027643,9.494798162249737e-05,0.00012838610091510806,0.00014467133393760426,4.7382899598664185e-05,9.441222244086849e-05,0.00013400793216014728,0.00010682053552280481,7.269235509350025e-05,5.4745529174102214e-05,0.0002940338678050341,3.831468826322777e-05,7.287047374066537e-05,8.650086774460576e-05,0.00014872645396344172,0.00010072464180230978,0.00010297139798405233,7.647631365919283e-05,5.775669938879438e-05,8.657732029851199e-05,9.905064585024887e-05,0.00015515659774354592,6.590991845422784e-05,7.814464256246991e-05,9.502867987666319e-05,0.00012442806521948682,7.891666541250323e-05,0.00015433042203433076,0.00015273125644230936,0.00011622739157439826,0.0001336462005723709,9.319933506325318e-05,7.116819003327738e-05,0.00017641853699620232,0.00016893361984659695,0.0001539522748644865,0.00011404505010697861,5.438999032935657e-05,0.0001051710467438509,5.875950290493507e-05,7.482536364485087e-05,4.1273286663966e-05,0.00013919217165477685,0.00011820856172267913,5.960748136798161e-05,7.491409088158075e-05,0.00020038170243100056,7.791244193498001e-05,7.050265108054696e-05,2.954254829054442e-05,0.00012359552411303772,0.00012532076497916508,8.524079209955584e-05,0.00020398841411074347,0.00014789918362218942,0.0001848393010087492,9.111176472098956e-05,5.590294471719357e-05,6.209683332011202e-05,6.15019852441758e-05,4.848182686520228e-05,0.00012014423145298438,7.478415230949909e-05,0.00015676894595007925,7.049980178825786e-05,0.00012305405520561253,6.542464462829446e-05,0.00010912186451355776,0.00011054177378511843,9.942180813850659e-05,8.233658700012842e-05,8.898148296019534e-05,7.445746263978314e-05,0.00016667996029582144,0.00012540677302130793,3.7330181807195536e-05,0.00011419444391241,9.904657242938699e-05,8.967359138676788e-05,8.241238870508495e-05,0.00011758794953248644,4.0537412082185644e-05,6.636315338390027e-05,0.00011726518037676779,0.0001134324643958759
CME,6.24753245616851e-05,4.410374953077646e-05,6.262931684040363e-05,6.836024920664939e-05,7.65640752011712e-05,5.222630908589244e-05,6.794563572891619e-05,7.494097859465183e-05,0.00010690158452201503,3.4833807739903985e-05,8.166320282353352e-05,8.653289533703971e-05,6.014895599022376e-05,5.693612216810887e-05,7.169088037397672e-05,7.022502988775504e-05,5.673251354251987e-05,5.16066642719866e-05,6.890946439265342e-05,8.225098074546187e-05,2.886011046319366e-05,5.5474449712218715e-05,6.052541535696562e-05,4.7922474724599915e-05,6.0280855510923685e-05,5.329087477255354e-05,3.831468826322777e-05,0.00017517710596267407,5.0307689673401015e-05,7.121052452525754e-05,8.924148457571413e-05,4.9907400998894316e-05,5.843640980306754e-05,5.330929397122671e-05,3.727470955343529e-05,4.940533638035337e-05,8.284260639817072e-05,6.432574788699022e-05,4.1786287777161024e-05,5.359706999360529e-05,5.97340754330259e-05,5.428944964129969e-05,3.187649428936192e-05,6.388325529015148e-05,6.52628261330193e-05,5.6954853925172344e-05,4.9423969071811326e-05,4.57311306268822e-05,3.8161884983644455e-05,6.854315145784019e-05,0.00010404956428532264,8.984835571213099e-05,4.9800452156690085e-05,3.618175184815453e-05,6.290324943230931e-05,4.595355181927684e-05,6.309800594565076e-05,4.164722577087409e-05,3.9382319968085315e-05,6.585938498139775e-05,4.4774330437576575e-05,3.935043348202913e-05,6.519879046230852e-05,7.011688432673236e-05,2.7013337078685064e-05,2.985510381151542e-05,6.260871909881428e-05,7.408557763750706e-05,5.7162390674646075e-05,7.390571932027972e-05,9.200713971277686e-05,0.00010804259224318207,4.4591469604145325e-05,4.57126778746548e-05,4.849609826132814e-05,4.756108640312541e-05,6.820515605517818e-05,8.661440049066793e-05,3.5624697802361287e-05,5.71318741961924e-05,4.589586039582437e-05,6.76717962985381e-05,4.271891361357584e-05,7.675836212153066e-05,7.215783447060544e-05,2.4635452691004522e-05,5.015347732986447e-05,7.276915867734441e-05,4.9439847717680624e-05,9.530391673290151e-05,3.7611173063365135e-05,5.4709233784023953e-05,4.814994233741517e-05,6.512737358934459e-05,4.335375356116943e-05,3.322298866511728e-05,5.799445206906431e-05,3.8893776243195666e-05,3.7765295129225246e-05,7.868708025406773e-05,6.01833310963217e-05
COP,9.59295136948512e-05,5.357661906541046e-05,5.1888584749530733e-05,8.578386452753146e-05,9.2054748359005e-05,0.00011053564342149222,8.514834941920213e-05,0.0001474638289065795,0.00014216954805553725,3.163961281306761e-05,5.7415347033237906e-05,8.404711828825136e-05,0.00012474800846841,0.00011084793139745823,0.00013395882136445949,0.00014061405891302678,0.0001584029599652028,5.411413814395068e-05,0.00012104036515623527,0.0001272017147915344,4.489820075524769e-05,0.00010807277979874832,0.0001733394971007925,0.00021942861691862773,0.00010829626617972896,0.0001050556838470593,7.287047374066537e-05,5.0307689673401015e-05,0.0004984693840154756,5.8918793646546086e-05,0.00011761587953818044,8.926267241340954e-05,0.00010714815534412614,9.080464792920254e-05,0.0003263501242000835,0.00017813463267582423,9.269203321248166e-05,0.0001241423328094884,4.949410165453276e-05,0.0004641653660866785,9.523489400920766e-05,0.00012839562002423606,3.93157224804088e-05,7.727791777625293e-05,7.993558903323668e-05,0.000138772501448663,5.4641814108185766e-05,9.888634386007614e-05,6.956205660664522e-05,0.00010702659654193663,9.889452856582748e-05,8.959362194365303e-05,0.00010282291744837217,2.2677081924246592e-05,0.00012687459192325246,4.46552845862399e-05,0.00010716701133125122,5.523145448373111e-05,5.1977903851643826e-05,9.978908505164593e-05,4.232236083377466e-05,3.529113152331528e-05,5.719190029166402e-05,7.183982572832727e-05,9.315585386186844e-05,4.474552431710285e-05,0.0001515869426426942,6.664527444334069e-05,7.382690670642261e-05,9.786548602074516e-05,0.00010670660978548098,0.00012961844179487886,6.06518140386267e-05,3.177076469363485e-05,7.18931584477402e-05,2.1223644586085178e-05,9.392886075024339e-05,8.896699755868803e-05,6.65581239331907e-05,0.00013941040523618016,0.00013587830498137655,9.068272861322089e-05,6.276527608307953e-05,7.786200459144461e-05,5.9280012086196764e-05,7.144365594748703e-05,6.684891629327184e-05,9.339513180676632e-05,6.731991336425284e-05,0.00010278181678943562,9.78366840794049e-05,7.325449027398841e-05,9.635277786313312e-05,9.212620089923265e-05,6.46989441661509e-05,4.9674779271865196e-05,0.0001473897226959604,4.313482241722472e-05,0.00035390762147793523,6.583991855948813e-05,9.357008947049244e-05
COST,0.00015657737836254765,5.18811447962354e-05,9.41402895713006e-05,0.0001534887183459594,0.00018813960450153963,0.00014841921797368256,0.00012106806996417554,0.0002216559778953921,0.0002503353357186801,5.7241896611702536e-05,9.79672934720586e-05,0.00021965322558904727,9.412934679602403e-05,0.00018844017169343592,0.0001368330370014461,0.0001424689637469835,0.00010065909138163735,6.893291475758742e-05,0.0001266084484918609,0.00015890013340066268,4.349174603288993e-05,9.128066901603615e-05,0.00010028323916466153,0.00010158037103983793,6.16263942716153e-05,7.743182152221454e-05,8.650086774460576e-05,7.121052452525754e-05,5.8918793646546086e-05,0.0002671972544804209,0.00018682342882271518,0.00011547030080164774,0.00010245370739628768,8.263999436966513e-05,5.902163748421786e-05,0.00010068799012217161,0.0001256753501817694,0.00011808278510158616,6.12970999124825e-05,5.720642744139468e-05,0.00011423149203378664,0.00010485444839204512,6.566695829239855e-05,0.00015692682643987757,0.00015649449792932234,9.97236958523155e-05,0.00014548577841592476,0.00010164359610181368,8.431276701859053e-05,0.0001646751114295446,0.00021077893623422896,0.00017647131549242804,0.00011088869770862391,5.108658768469191e-05,8.60626826120615e-05,8.433414056393768e-05,9.831802398849044e-05,7.283146475750942e-05,0.0001446729638931923,0.00012080740954659765,7.663742129218452e-05,9.043945850801211e-05,0.0001939387722275828,0.00011707585632895736,5.378132326291183e-05,4.027203338755606e-05,0.00011202530246396041,0.00015681695761323084,9.745697390098382e-05,0.0001819239422799893,0.0001989360072388049,0.0002638922141880794,0.0001311491219844938,8.727432229441086e-05,6.27447797800499e-05,8.597769964859455e-05,7.246518010188954e-05,0.00014145554428012755,5.524718254303736e-05,0.0001796112461456708,7.547237585650517e-05,0.00012305703986580414,6.697278054195683e-05,0.00013501518702764846,0.00011254639270485772,4.013071684390728e-05,9.508846928594656e-05,0.00011593524013180396,9.452003427424143e-05,0.00023761125418455674,0.00014224948598987893,7.387183856409459e-05,0.00012189613823253916,0.0001080634493749082,8.74349705285205e-05,4.121076076380463e-05,9.600932682271004e-05,0.00012870725440881664,5.290494483153238e-05,0.00012195859545112087,0.00013227508614830594
CRM,0.0002483079378549011,4.625180455790437e-05,0.00013557700151535027,0.00024009550367055707,0.00036439021347594945,0.00024615964016773157,0.00016397662426078505,0.0003432889692763907,0.00043726585351909253,3.9624657001494155e-05,0.00015155569749622483,0.00037212263621637387,0.00013341424946703627,0.0002758431571433379,0.00021411948823543437,0.00020420543188499747,0.00016721917233814178,7.824031148375155e-05,0.000249422595820718,0.0002504855642438514,2.9868738738901163e-05,0.00012634649069433643,0.00018261141562733968,0.00014524426242304217,7.79766267328458e-05,5.3958878307938776e-05,0.00014872645396344172,8.924148457571413e-05,0.00011761587953818044,0.00018682342882271518,0.0005634236398805386,0.0001479117496384797,0.00014740882698570954,7.494862525435101e-05,0.00010194097382064855,0.00010590391468083616,0.00018999382603071313,0.0002349721793979767,5.783984068410571e-05,0.00012666727672186115,0.00016710382172436758,0.00017933651746291124,7.694608597259427e-05,0.00028003335657509276,0.0002782261679478387,0.00016933920215096674,0.00018280084129878094,0.00013016763449531343,8.886779222224243e-05,0.0002742259609202651,0.00038391660071853187,0.0002690028500526332,0.0001549055682353246,3.524408977974217e-05,0.0001378708248669685,7.342275673576611e-05,0.00014114360739901323,7.487109224092544e-05,0.00018791579917537695,0.00020603903270978755,7.52158804469004e-05,8.487813581925501e-05,0.0003795926742983827,0.0001360186310212204,3.3163325437790886e-05,2.7881398205079373e-05,0.00018835610804314985,0.00026878931861919723,0.00012493832268894862,0.00037465989825322127,0.000443643454003769,0.0004612662714785473,0.000187470232267936,7.352044337329516e-05,6.57004533048586e-05,6.729039675294578e-05,7.700893588995517e-05,0.00020792559124884575,5.999053875226419e-05,0.0003120964867872262,8.804241924956072e-05,0.0001883967858450991,6.79353313809062e-05,0.00018969389363943833,0.0001772897798486943,8.629549712492356e-05,0.00014238550425291574,0.00018400715077332463,0.00011577136589296427,0.0003761678931672937,0.00021440421120506154,6.345642750522208e-05,0.0001719282392244134,0.00018422633253114821,0.00010438365127402605,6.505042403697926e-05,0.0001687218692862122,6.657815997290002e-05,9.04598420791143e-05,0.00018102842802236575,0.0002034515527426046
CSCO,0.00014444978633881126,4.26294114339557e-05,8.033188966782657e-05,0.00013884176884230583,0.000173122965412434,0.00014578570620071583,0.00011485122190615423,0.00018548214050904155,0.00020849620689193408,5.1790472042304886e-05,9.626555370507902e-05,0.00016175211972745566,9.331306738762854e-05,0.0001785688678645868,0.000126400207823566,0.00010833773390570681,0.00011604574214074089,6.696333814481152e-05,9.828514763517519e-05,0.00014191453028572764,5.400378810621758e-05,8.683329684797255e-05,0.0001135609702181618,0.00010866843237185914,6.511581364523429e-05,7.348275693131184e-05,0.00010072464180230978,4.9907400998894316e-05,8.926267241340954e-05,0.00011547030080164774,0.0001479117496384797,0.0002362733512958706,0.00010574754982608577,7.519686273946941e-05,7.456468868213267e-05,8.831847591270907e-05,0.00010712979017234895,0.00011922266899540697,5.112348636050947e-05,9.25376950459532e-05,0.0001144492282422422,9.818841651421459e-05,6.462562110047763e-05,0.00015452583665028513,0.00015387104607124882,0.00010506841473503012,0.00011513626993380243,0.00010105575488928823,9.100324114318189e-05,0.00015398564000089452,0.0001680911292511093,0.00012662398471700295,0.00011132110194696918,4.4930618799480676e-05,9.818163721434382e-05,6.839292281251204e-05,8.956263260680796e-05,6.096243940325001e-05,0.00010726191937027774,0.0001127663451873268,6.218415980879689e-05,6.529849475894137e-05,0.00016571902782963033,8.820370996849772e-05,6.076677644936593e-05,3.4798504795759454e-05,0.00011232537292493066,0.00013124487905034738,8.712539830568789e-05,0.00013749877612953692,0.00015525663683168197,0.00021727929919358252,0.00011641704388283861,6.663650967875435e-05,6.965160864829985e-05,6.615735218076289e-05,7.05207437454405e-05,0.00011631318486641484,7.483617665982311e-05,0.00016229036881369835,8.411037089984948e-05,0.00011382762355845,5.917575218853696e-05,0.00010438886603864812,9.338973164152843e-05,6.594779374729487e-05,7.43230151529635e-05,0.00010884271654317352,7.38408773047533e-05,0.00016087854886572556,0.0001412924023469888,5.3550866269185515e-05,0.00012118513115802777,0.00010040618367494392,6.579760739546524e-05,5.149315425336434e-05,0.00010652337306751621,7.474305345688373e-05,7.338855527542642e-05,0.00010160660236203702,0.00011535326436133567
CSX,0.00013427686950071789,4.465536731519454e-05,0.0001056397547168213,0.00013636963469249052,0.0001496162213253705,0.00014318343724044523,0.00011136606866583923,0.00019327919300492425,0.00020833639383868252,4.545728844564873e-05,0.00011411790441161697,0.00016246125843322017,0.00011445363372029215,0.00014174199811228049,0.00014047136886953721,0.00014075213480867966,0.0001372007503899136,7.92649084088859e-05,0.00012681673713470652,0.00016282786267109593,3.861130853998844e-05,9.896760032618057e-05,0.0001468192050435939,0.00014610470009154063,6.747213469469986e-05,6.514796164255402e-05,0.00010297139798405233,5.843640980306754e-05,0.00010714815534412614,0.00010245370739628768,0.00014740882698570954,0.00010574754982608577,0.0002122454703959718,6.884137930129385e-05,9.020417305212286e-05,0.0001157685602640631,0.00013793560218653165,0.00013579047479677706,7.063592798289658e-05,0.0001172478347752295,0.00013155470965822886,0.0001231642198123917,5.5171962724163584e-05,0.00012946616981088967,0.0001294110700792485,0.00012405020154975657,0.0001259650143359416,0.00010646332356577338,8.485167894372246e-05,0.000143936619878699,0.0001719326222778947,0.000162118941342636,0.0001358800813857205,4.216771856756549e-05,0.000121566651217442,7.17299988313904e-05,0.00011505625061994414,4.775835786608427e-05,0.00013136229757628256,0.00012057820249414666,6.073203532235958e-05,7.475854403031508e-05,0.00017279989451213,9.950503154005383e-05,7.172535322687446e-05,3.5284903145184e-05,0.00014779726143211337,0.00012520457666269214,0.00010563022802839702,0.00014279841667393754,0.00016537266321843086,0.00022448055016164285,9.800472495806411e-05,6.630782338118542e-05,6.289885507500559e-05,6.584454560055989e-05,5.7824791421050494e-05,0.00014398333199664546,7.260318943560644e-05,0.0001538298919581549,6.799927185907517e-05,0.00011592850693617281,7.070928165272724e-05,0.00013029494715367524,0.00011960002021887254,5.890995023207446e-05,8.859074360268704e-05,0.00012174801690846837,6.384588497905148e-05,0.00016434730495970914,0.00013829746081404971,4.6826297697958436e-05,0.0001420771388191581,0.0001014285952719598,5.890125044846506e-05,5.408638210295091e-05,0.0001305274568379964,5.251594916896075e-05,8.804060945387886e-05,0.00011367270903276037,0.00011512791239962635
